gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	CD8+ CD73+ regulatory T cells	CD8+ NK-like TEMRA cells	CD8+ NK-like early effector T cells	CD8+ TEMRA cells	CD8+ central memory T cells	CD8+ cycling effector T cells	CD8+ effector memory T cells 1	CD8+ effector memory T cells 2	CD8+ exhausted T cells	CD8+ naive T cells	Gamma Delta T cells	MAIT cells
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.0	0.0	0.0	0.0	0.007	0.0	0.002	0.0	0.0	0.005	0.0	0.0
SIGLEC10	Q96LC7	False	SIG10_HUMAN		CPI-SS073C1B796	0.01	0.01	0.0	0.007	0.007	0.024	0.006	0.017	0.0	0.004	0.0	0.0
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SS0E5593D5C	0.018	0.029	0.024	0.021	0.017	0.021	0.02	0.018	0.0	0.004	0.0	0.021
LTB	Q06643	False	TNFC_HUMAN		CPI-SS06CBC985C	2.454	0.578	2.621	0.213	3.024	0.36	1.493	0.664	1.653	2.598	0.296	2.616
NPW	Q8N729	False	NPW_HUMAN		CPI-SS0BDA7A63E	0.009	0.0	0.0	0.001	0.0	0.0	0.0	0.005	0.0	0.004	0.0	0.0
NPB	Q8NG41	False	NPB_HUMAN		CPI-SS0D5E1C3D2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMUR1	Q9HB89	False	NMUR1_HUMAN		CPI-SS018BD4882	0.02	0.093	0.029	0.174	0.015	0.127	0.03	0.12	0.0	0.0	0.365	0.098
BST2	Q10589	False	BST2_HUMAN		CPI-SS095DCA7F7	0.669	0.871	1.01	0.926	0.716	1.265	0.824	1.068	0.0	0.495	1.124	0.802
ERFE	Q4G0M1	False	ERFE_HUMAN		CPI-SS09D5B5F9C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0
SIRPG	Q9P1W8	False	SIRPG_HUMAN		CPI-SS0E9015902	0.342	0.106	0.318	0.06	0.375	0.088	0.408	0.293	0.0	0.525	0.008	0.571
LILRB4	Q8NHJ6	False	LIRB4_HUMAN		CPI-SS067BA9202	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRF1	Q9NZS2	False	KLRF1_HUMAN		CPI-SS025C8F785	0.0	1.085	0.054	0.279	0.01	0.301	0.172	0.086	0.0	0.01	1.6	0.594
EDA2R	Q9HAV5	False	TNR27_HUMAN		CPI-SS00797FD15	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EDAR	Q9UNE0	False	EDAR_HUMAN		CPI-SS05A8552D7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.018	0.011	0.024	0.005	0.029	0.0	0.002	0.0	0.0	0.015	0.011	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.018	0.011	0.024	0.005	0.029	0.0	0.002	0.0	0.0	0.015	0.011	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.018	0.011	0.024	0.005	0.029	0.0	0.002	0.0	0.0	0.015	0.011	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.018	0.011	0.024	0.005	0.029	0.0	0.002	0.0	0.0	0.015	0.011	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.018	0.011	0.024	0.005	0.029	0.0	0.002	0.0	0.0	0.015	0.011	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.018	0.011	0.024	0.005	0.029	0.0	0.002	0.0	0.0	0.015	0.011	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.03	0.037	0.04	0.03	0.033	0.054	0.038	0.038	0.0	0.026	0.023	0.042
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.0	0.006	0.0	0.003	0.014	0.0	0.005	0.007	0.0	0.013	0.0	0.011
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.0	0.006	0.0	0.003	0.014	0.0	0.005	0.007	0.0	0.013	0.0	0.011
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.0	0.006	0.0	0.003	0.014	0.0	0.005	0.007	0.0	0.013	0.0	0.011
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.0	0.006	0.0	0.003	0.014	0.0	0.005	0.007	0.0	0.013	0.0	0.011
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.0	0.006	0.0	0.003	0.014	0.0	0.005	0.007	0.0	0.013	0.0	0.011
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.0	0.006	0.0	0.003	0.014	0.0	0.005	0.007	0.0	0.013	0.0	0.011
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.0	0.006	0.0	0.003	0.014	0.0	0.005	0.007	0.0	0.013	0.0	0.011
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.0	0.006	0.0	0.003	0.014	0.0	0.005	0.007	0.0	0.013	0.0	0.011
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.0	0.006	0.0	0.003	0.014	0.0	0.005	0.007	0.0	0.013	0.0	0.011
CD8A	P01732	True	CD8A_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	2.232	2.713	2.454	2.926	1.921	2.572	2.524	2.824	2.246	1.425	1.552	2.119
CD8B	P10966	True	CD8B_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	2.414	2.051	1.906	2.289	1.824	2.222	2.098	2.355	0.0	1.879	0.729	1.06
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	0.699	2.1	1.446	2.074	0.242	1.502	0.823	1.539	0.0	0.028	2.193	0.718
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	0.699	2.1	1.446	2.074	0.242	1.502	0.823	1.539	0.0	0.028	2.193	0.718
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2E	CPI-CS0023FA839	0.699	2.1	1.446	2.074	0.242	1.502	0.823	1.539	0.0	0.028	2.193	0.718
KLRC1	P26715	True	NKG2A_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	0.476	0.306	0.261	0.039	0.064	0.076	0.102	0.181	0.0	0.0	0.659	0.175
KLRC2	P26717	True	NKG2C_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	0.485	1.805	1.425	0.023	0.014	0.184	0.075	0.028	0.0	0.021	0.49	0.032
KLRC3	Q07444	True	NKG2E_HUMAN	CD94:NKG2E	CPI-CS0023FA839	0.02	0.311	0.208	0.004	0.002	0.057	0.009	0.007	0.0	0.006	0.036	0.0
B2M	P61769	True	B2MG_HUMAN	FcRn complex	CPI-CS0C9EE65C2	5.143	5.479	5.318	5.666	5.243	5.391	5.399	5.568	4.746	4.845	5.527	5.272
FCGRT	P55899	True	FCGRN_HUMAN	FcRn complex	CPI-CS0C9EE65C2	0.103	0.099	0.116	0.049	0.108	0.0	0.114	0.079	0.0	0.172	0.06	0.117
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	1.037	1.145	1.347	1.033	1.209	0.887	1.259	1.087	0.0	0.491	0.862	0.706
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.117	0.231	0.206	0.238	0.188	0.217	0.228	0.277	0.0	0.151	0.184	0.128
IL10RB	Q08334	True	I10R2_HUMAN	IL22 receptor	CPI-CS0A8A0A053	0.117	0.231	0.206	0.238	0.188	0.217	0.228	0.277	0.0	0.151	0.184	0.128
IL10RB	Q08334	True	I10R2_HUMAN	IL26 receptor	CPI-CS0317FAF76	0.117	0.231	0.206	0.238	0.188	0.217	0.228	0.277	0.0	0.151	0.184	0.128
IL10RB	Q08334	True	I10R2_HUMAN	IL28 receptor	CPI-CS0A659AAAD	0.117	0.231	0.206	0.238	0.188	0.217	0.228	0.277	0.0	0.151	0.184	0.128
IL11RA	Q14626	True	I11RA_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.01	0.005	0.016	0.004	0.032	0.0	0.005	0.017	0.0	0.056	0.012	0.013
IL6ST	P40189	True	IL6RB_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.035	0.031	0.111	0.045	0.155	0.151	0.079	0.051	0.0	0.329	0.039	0.066
IL6ST	P40189	True	IL6RB_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.035	0.031	0.111	0.045	0.155	0.151	0.079	0.051	0.0	0.329	0.039	0.066
IL2RB	P14784	True	IL2RB_HUMAN	IL15 receptor	CPI-CS06E556972	0.334	0.723	0.949	0.367	0.221	0.253	0.492	0.457	0.0	0.1	1.233	0.463
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.334	0.723	0.949	0.367	0.221	0.253	0.492	0.457	0.0	0.1	1.233	0.463
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	0.334	0.723	0.949	0.367	0.221	0.253	0.492	0.457	0.0	0.1	1.233	0.463
IL2RG	P31785	True	IL2RG_HUMAN	IL15 receptor	CPI-CS06E556972	1.949	2.183	2.205	2.38	2.069	2.32	2.227	2.435	2.246	1.717	2.355	2.119
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	1.949	2.183	2.205	2.38	2.069	2.32	2.227	2.435	2.246	1.717	2.355	2.119
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	1.949	2.183	2.205	2.38	2.069	2.32	2.227	2.435	2.246	1.717	2.355	2.119
IL2RG	P31785	True	IL2RG_HUMAN	IL21 receptor	CPI-CS0E80B08E2	1.949	2.183	2.205	2.38	2.069	2.32	2.227	2.435	2.246	1.717	2.355	2.119
IL2RG	P31785	True	IL2RG_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	1.949	2.183	2.205	2.38	2.069	2.32	2.227	2.435	2.246	1.717	2.355	2.119
IL2RG	P31785	True	IL2RG_HUMAN	IL7 receptor	CPI-CS0AB9C7139	1.949	2.183	2.205	2.38	2.069	2.32	2.227	2.435	2.246	1.717	2.355	2.119
IL2RG	P31785	True	IL2RG_HUMAN	IL9 receptor	CPI-CS06B657CAB	1.949	2.183	2.205	2.38	2.069	2.32	2.227	2.435	2.246	1.717	2.355	2.119
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AC	CPI-CS04F158618	0.255	0.167	0.156	0.174	0.264	0.121	0.196	0.18	1.653	0.201	0.244	0.164
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AC	CPI-CS0558AB6A5	0.255	0.167	0.156	0.174	0.264	0.121	0.196	0.18	1.653	0.201	0.244	0.164
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AE	CPI-CS0BA342294	0.255	0.167	0.156	0.174	0.264	0.121	0.196	0.18	1.653	0.201	0.244	0.164
IL17RC	Q8NAC3	True	I17RC_HUMAN	IL17 receptor AC	CPI-CS04F158618	0.008	0.011	0.02	0.01	0.004	0.0	0.007	0.011	0.0	0.008	0.011	0.016
IL17RC	Q8NAC3	True	I17RC_HUMAN	IL17 receptor AC	CPI-CS0558AB6A5	0.008	0.011	0.02	0.01	0.004	0.0	0.007	0.011	0.0	0.008	0.011	0.016
IL17RE	Q8NFR9	True	I17RE_HUMAN	IL17 receptor AE	CPI-CS0BA342294	0.0	0.005	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.136
IL18	Q14116	True	IL18_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.0
IL18R1	Q13478	True	IL18R_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.052	0.125	0.058	0.031	0.032	0.024	0.076	0.053	0.0	0.009	0.093	0.352
IL18R1	Q13478	True	IL18R_HUMAN	IL37 receptor	CPI-CS040DDEBFB	0.052	0.125	0.058	0.031	0.032	0.024	0.076	0.053	0.0	0.009	0.093	0.352
IL18RAP	O95256	True	I18RA_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.038	0.034	0.035	0.017	0.021	0.037	0.045	0.0	0.0	0.0	0.38	0.405
IL2RA	P01589	True	IL2RA_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.062	0.007	0.048	0.0	0.076	0.0	0.0	0.0	0.0	0.011	0.0	0.0
IL21R	Q9HBE5	True	IL21R_HUMAN	IL21 receptor	CPI-CS0E80B08E2	0.035	0.201	0.228	0.109	0.123	0.054	0.135	0.204	0.0	0.091	0.177	0.032
IL22RA1	Q8N6P7	True	I22R1_HUMAN	IL22 receptor	CPI-CS0A8A0A053	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL26 receptor	CPI-CS0317FAF76	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.005
IFNLR1	Q8IU57	True	INLR1_HUMAN	IL28 receptor	CPI-CS0A659AAAD	0.015	0.0	0.007	0.027	0.0	0.0	0.018	0.021	0.0	0.008	0.0	0.0
SIGIRR	Q6IA17	True	SIGIR_HUMAN	IL37 receptor	CPI-CS040DDEBFB	0.843	0.929	0.821	0.899	0.781	0.916	0.887	0.942	0.0	0.695	1.001	0.678
IL4R	P24394	True	IL4RA_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	0.097	0.117	0.227	0.107	0.326	0.118	0.138	0.147	0.0	0.267	0.1	0.081
IL6R	P08887	True	IL6RA_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.018	0.005	0.107	0.002	0.265	0.018	0.024	0.012	0.0	0.263	0.0	0.009
IL7R	P16871	True	IL7RA_HUMAN	IL7 receptor	CPI-CS0AB9C7139	3.136	0.906	2.446	0.444	2.785	0.508	1.845	0.505	0.0	2.29	0.05	3.056
IL9R	Q01113	True	IL9R_HUMAN	IL9 receptor	CPI-CS06B657CAB	0.02	0.0	0.0	0.0	0.044	0.0	0.003	0.0	0.0	0.0	0.011	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A9D23000	1.525	1.743	1.705	1.617	0.957	1.308	1.616	1.616	1.653	1.048	1.654	0.8
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	1.525	1.743	1.705	1.617	0.957	1.308	1.616	1.616	1.653	1.048	1.654	0.8
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS08F4E5D70	1.525	1.743	1.705	1.617	0.957	1.308	1.616	1.616	1.653	1.048	1.654	0.8
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A71F2AAD	1.525	1.743	1.705	1.617	0.957	1.308	1.616	1.616	1.653	1.048	1.654	0.8
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	1.525	1.743	1.705	1.617	0.957	1.308	1.616	1.616	1.653	1.048	1.654	0.8
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS038376BA2	1.525	1.743	1.705	1.617	0.957	1.308	1.616	1.616	1.653	1.048	1.654	0.8
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A269FA16	1.525	1.743	1.705	1.617	0.957	1.308	1.616	1.616	1.653	1.048	1.654	0.8
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0007697A7	1.525	1.743	1.705	1.617	0.957	1.308	1.616	1.616	1.653	1.048	1.654	0.8
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0A9D23000	1.729	2.641	2.339	2.537	1.782	2.093	2.288	2.463	0.0	1.584	2.498	2.08
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	1.729	2.641	2.339	2.537	1.782	2.093	2.288	2.463	0.0	1.584	2.498	2.08
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS08F4E5D70	1.729	2.641	2.339	2.537	1.782	2.093	2.288	2.463	0.0	1.584	2.498	2.08
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0A71F2AAD	1.729	2.641	2.339	2.537	1.782	2.093	2.288	2.463	0.0	1.584	2.498	2.08
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	1.729	2.641	2.339	2.537	1.782	2.093	2.288	2.463	0.0	1.584	2.498	2.08
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS038376BA2	1.729	2.641	2.339	2.537	1.782	2.093	2.288	2.463	0.0	1.584	2.498	2.08
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0A269FA16	1.729	2.641	2.339	2.537	1.782	2.093	2.288	2.463	0.0	1.584	2.498	2.08
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0007697A7	1.729	2.641	2.339	2.537	1.782	2.093	2.288	2.463	0.0	1.584	2.498	2.08
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC01C699B73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC00A0B0892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC07ECBFCA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0DA298BEC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC067433F6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0B6F1A278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0D19BAF15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0F516B854	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC011F01833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0FA79E269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC04936738A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
